"subject" "y" "tBodyAccMag-mean()" "tBodyAcc-energy()-X" "tBodyAcc-entropy()-X" "fBodyGyro-mean()-Z" "fBodyGyro-energy()-Z"
"6585" 28 3 0.153986 -0.33901177 0.26766464 -0.10408844 -0.69401719
"6586" 28 3 0.12413045 -0.35309122 0.20445654 -0.078108471 -0.66014184
"6587" 28 3 0.1982884 -0.23502077 0.17313063 -0.1325428 -0.72887219
"6588" 28 3 0.29478115 -0.094429654 0.30998717 -0.2037275 -0.76545183
"6589" 28 3 0.19593974 -0.23207366 0.39572327 -0.25091231 -0.78167961
"6590" 28 3 0.24111829 -0.19393141 0.24774075 -0.11586022 -0.72075986
"6591" 28 3 0.20510774 -0.26572951 0.0098978631 -0.094665366 -0.65873914
"6592" 28 3 0.2313029 -0.2368567 0.21652952 -0.087507792 -0.64352187
"6593" 28 3 0.21144018 -0.26248368 0.30902761 -0.147965 -0.72187512
"6594" 28 3 0.15469611 -0.37975239 0.24774075 -0.1234983 -0.76546835
"6595" 28 3 0.19848485 -0.28041202 0.30358852 0.0016382683 -0.66955088
"6596" 28 3 0.26795417 -0.16874917 0.22292817 -0.18735157 -0.72648879
"6597" 28 3 0.40365636 0.014110684 0.30262896 -0.17041519 -0.75428477
"6598" 28 3 0.3069123 -0.17607694 0.34531736 0.050871086 -0.62508226
"6599" 28 3 0.24163073 -0.24947648 0.18592793 0.022691132 -0.62371403
"6600" 28 3 0.26718326 -0.23823303 0.10441245 -0.026570156 -0.68073313
"6601" 28 3 0.24369723 -0.28500591 0.26609625 0.0058887294 -0.67639795
"6602" 28 3 0.4035962 -0.016527182 0.27159528 -0.10602674 -0.69404364
"6603" 28 2 -0.14786563 -0.6865887 0.25088382 -0.3597945 -0.72854581
"6604" 28 2 -0.12625824 -0.63131861 0.44273595 -0.2037482 -0.70766101
"6605" 28 2 -0.13391963 -0.65297819 0.43105026 -0.12136852 -0.55827445
"6606" 28 2 -0.15069345 -0.69565266 0.33252006 -0.092236932 -0.38469984
"6607" 28 2 -0.17137569 -0.72598171 0.36614516 -0.17129084 -0.51861961
"6608" 28 2 -0.10541353 -0.64764425 0.60391748 -0.20107492 -0.61590726
"6609" 28 2 -0.077902503 -0.62370271 0.66817345 -0.081255324 -0.58348373
"6610" 28 2 -0.19915021 -0.73136111 0.46451291 -0.37261263 -0.60362598
"6611" 28 2 -0.11484043 -0.69486528 0.16690872 -0.25835479 -0.6225313
"6612" 28 2 -0.08209316 -0.59360495 0.37091195 -0.16668502 -0.58847239
"6613" 28 2 -0.096963836 -0.60620476 0.38135758 -0.27949324 -0.64382964
"6614" 28 2 -0.18863642 -0.70862072 0.3463992 -0.31998292 -0.57564688
"6615" 28 2 -0.18846741 -0.7318756 0.3463992 -0.25559244 -0.50736851
"6616" 28 2 -0.15451501 -0.70059523 0.45422972 -0.23885198 -0.57802639
"6617" 28 2 -0.13004944 -0.69671024 0.52388653 -0.23822267 -0.62386429
"6618" 28 2 -0.14293905 -0.68092333 0.3276898 -0.25373549 -0.65401008
"6619" 28 2 -0.065843387 -0.64460938 0.44783107 -0.10294039 -0.56565982
"6620" 28 2 -0.12140156 -0.67971279 0.37525577 -0.20857665 -0.53260332
"6621" 28 2 -0.086739092 -0.6422502 0.126536 -0.16190301 -0.45608803
"6622" 28 2 -0.057220934 -0.60209137 0.28741653 -0.17295536 -0.47870065
"6623" 28 2 -0.10758471 -0.65297918 0.43010453 -0.20075765 -0.56959052
"6624" 28 2 -0.12207222 -0.71197945 0.30849385 -0.22530753 -0.54867201
"6625" 28 2 -0.15273874 -0.70931252 0.29381518 -0.25845896 -0.58112755
"6626" 29 5 -0.9458944 -0.99974024 -0.3826623 -0.92886519 -0.99629692
"6627" 29 5 -0.97621338 -0.99981187 -0.43996817 -0.96420492 -0.99929747
"6628" 29 5 -0.99362013 -0.99997784 -0.6904156 -0.99115893 -0.99993834
"6629" 29 5 -0.99515131 -0.99998337 -0.7177413 -0.99230668 -0.99994782
"6630" 29 5 -0.99747381 -0.99999356 -0.75186908 -0.99499672 -0.99994428
"6631" 29 5 -0.99483825 -0.99999339 -0.78655253 -0.99382157 -0.99995531
"6632" 29 5 -0.98415389 -0.99996703 -0.669726 -0.99060162 -0.99991547
"6633" 29 5 -0.98323953 -0.99996656 -0.68225522 -0.99061882 -0.99992631
"6634" 29 5 -0.99207308 -0.99999244 -0.71489166 -0.99395295 -0.99996153
"6635" 29 5 -0.99042148 -0.99999138 -0.68386757 -0.99181542 -0.99993001
"6636" 29 5 -0.98965238 -0.99998809 -0.66279533 -0.99027349 -0.9999116
"6637" 29 5 -0.9911414 -0.99999063 -0.70824068 -0.98771673 -0.99989744
"6638" 29 5 -0.98082955 -0.99996229 -0.77622364 -0.9808962 -0.99973723
"6639" 29 5 -0.96537493 -0.9999115 -0.55032615 -0.9757022 -0.99971058
"6640" 29 5 -0.96572199 -0.99993778 -0.48171337 -0.98372669 -0.99980389
"6641" 29 5 -0.9735176 -0.99997571 -0.70279324 -0.97753306 -0.99958791
"6642" 29 5 -0.97834425 -0.9999812 -0.77740301 -0.98592163 -0.99975804
"6643" 29 5 -0.90114004 -0.9997206 -0.38330735 -0.97880574 -0.99941972
"6644" 29 5 -0.98016009 -0.99997641 -0.86187516 -0.98482881 -0.99979983
"6645" 29 5 -0.99145791 -0.99998528 -0.6888614 -0.98738213 -0.99985725
"6646" 29 5 -0.99166547 -0.99998579 -0.64211168 -0.9850219 -0.99986177
"6647" 29 5 -0.99336392 -0.99999545 -0.73629771 -0.98489375 -0.99982963
"6648" 29 5 -0.99646438 -0.9999931 -0.7217794 -0.98821443 -0.99991358
"6649" 29 5 -0.99643741 -0.99998923 -0.70824068 -0.99331553 -0.99994417
"6650" 29 5 -0.99553892 -0.99999117 -0.80591961 -0.99207999 -0.9999445
"6651" 29 5 -0.9965296 -0.99999204 -0.76858336 -0.9913215 -0.99993999
"6652" 29 5 -0.9918701 -0.99999173 -0.72891185 -0.99045617 -0.99991816
"6653" 29 5 -0.99007099 -0.99999258 -0.77740301 -0.99116585 -0.99993759
"6654" 29 5 -0.99154384 -0.99998598 -0.74394659 -0.9934118 -0.99995289
"6655" 29 5 -0.98772552 -0.99997581 -0.61162369 -0.98838807 -0.99987198
"6656" 29 5 -0.9809442 -0.99997295 -0.66287594 -0.98879491 -0.99981618
"6657" 29 4 -0.77054683 -0.99799698 -0.13469357 -0.95242676 -0.99917934
"6658" 29 4 -0.91360403 -0.99957582 0.0041661491 -0.93542053 -0.99754063
"6659" 29 4 -0.97480306 -0.99991466 -0.50549425 -0.97403497 -0.99961442
"6660" 29 4 -0.98427709 -0.99995888 -0.58624519 -0.98427574 -0.99973452
"6661" 29 4 -0.9920576 -0.99996547 -0.56900576 -0.99027263 -0.99989377
"6662" 29 4 -0.99727127 -0.99998418 -0.74394659 -0.99625382 -0.99997996
"6663" 29 4 -0.99660856 -0.99998982 -0.67293828 -0.9953885 -0.99997135
"6664" 29 4 -0.99580186 -0.99998805 -0.63718496 -0.99494237 -0.99997083
"6665" 29 4 -0.99876035 -0.99998757 -0.669726 -0.99358056 -0.99996615
"6666" 29 4 -0.99738697 -0.99997897 -0.67587898 -0.99441539 -0.99997005
"6667" 29 4 -0.99115695 -0.9999637 -0.5669166 -0.97414276 -0.9997096
"6668" 29 4 -0.9842219 -0.99992204 -0.60436505 -0.97298362 -0.99951796
"6669" 29 4 -0.98447145 -0.99992986 -0.61933335 -0.9835695 -0.99971835
"6670" 29 4 -0.99166508 -0.99996691 -0.51822126 -0.99022966 -0.9999222
"6671" 29 4 -0.99607123 -0.99997282 -0.58787278 -0.99580859 -0.999972
"6672" 29 4 -0.78887455 -0.99156864 0.0163555 -0.86901658 -0.98545519
"6673" 29 4 -0.96314699 -0.9995503 -0.75186908 -0.86115921 -0.98778426
"6674" 29 4 -0.99398934 -0.99998633 -0.62352466 -0.91491259 -0.99525822
"6675" 29 4 -0.99293779 -0.99996151 -0.58715319 -0.96839272 -0.99926959
"6676" 29 4 -0.9914508 -0.99995867 -0.65029746 -0.98882434 -0.99988976
"6677" 29 4 -0.99529805 -0.9999865 -0.76858336 -0.9911814 -0.99990434
"6678" 29 4 -0.99330972 -0.99998204 -0.622888 -0.98953221 -0.99987044
"6679" 29 4 -0.99059036 -0.99998108 -0.62950453 -0.99143265 -0.99992325
"6680" 29 4 -0.99372974 -0.99998665 -0.72891185 -0.99027599 -0.99987369
"6681" 29 4 -0.99378349 -0.99997061 -0.58715319 -0.98995507 -0.99986923
"6682" 29 4 -0.99173279 -0.99996243 -0.59649355 -0.98742663 -0.99986545
"6683" 29 4 -0.99150209 -0.99995147 -0.623929 -0.98830528 -0.99990611
"6684" 29 4 -0.98841398 -0.99993519 -0.59653417 -0.98385326 -0.99981925
"6685" 29 6 -0.87678999 -0.98746964 0.67395041 -0.85436667 -0.9881176
"6686" 29 6 -0.96177911 -0.99779736 -0.10397691 -0.89513136 -0.99314851
"6687" 29 6 -0.98815351 -0.99975129 -0.81618392 -0.94322658 -0.99752617
"6688" 29 6 -0.9964654 -0.99997483 -0.6443871 -0.98216148 -0.99974047
"6689" 29 6 -0.99766694 -0.99997599 -0.61802234 -0.99214367 -0.99994003
"6690" 29 6 -0.99669165 -0.99998238 -0.67830244 -0.99338732 -0.99995441
"6691" 29 6 -0.99597599 -0.99998193 -0.64898612 -0.99566959 -0.99995827
"6692" 29 6 -0.99662416 -0.99997056 -0.70181918 -0.99502485 -0.99996846
"6693" 29 6 -0.99743669 -0.99996928 -0.71013556 -0.99537762 -0.99996835
"6694" 29 6 -0.99693 -0.99998337 -0.65806585 -0.99516368 -0.9999693
"6695" 29 6 -0.99610227 -0.99997053 -0.64563295 -0.99499698 -0.99996765
"6696" 29 6 -0.99746597 -0.99995966 -0.54661044 -0.99479566 -0.99994943
"6697" 29 6 -0.9963435 -0.99995244 -0.54604498 -0.99279922 -0.99994572
"6698" 29 6 -0.99598507 -0.99994273 -0.54791943 -0.99464845 -0.99997297
"6699" 29 6 -0.99713081 -0.99994673 -0.50470649 -0.99701293 -0.99998761
"6700" 29 6 -0.9972526 -0.9999598 -0.57048361 -0.99665291 -0.99998713
"6701" 29 6 -0.99770891 -0.99995979 -0.58401576 -0.99654784 -0.99998523
"6702" 29 6 -0.99725714 -0.99995923 -0.53017354 -0.99558856 -0.99998333
"6703" 29 6 -0.88271738 -0.98414893 0.49790771 -0.82741132 -0.98085884
"6704" 29 6 -0.97979621 -0.99954192 -0.6888614 -0.88101389 -0.99131453
"6705" 29 6 -0.99308652 -0.99991598 -0.49788997 -0.94669025 -0.99808623
"6706" 29 6 -0.99459778 -0.99993855 -0.49576975 -0.98342118 -0.99972294
"6707" 29 6 -0.99448132 -0.99992945 -0.5317229 -0.99366473 -0.9999338
"6708" 29 6 -0.99243745 -0.99991686 -0.42994649 -0.99113394 -0.99993159
"6709" 29 6 -0.99424809 -0.99992276 -0.55032002 -0.9913241 -0.9999356
"6710" 29 6 -0.99597352 -0.99993707 -0.64334342 -0.99368475 -0.99996708
"6711" 29 6 -0.99369397 -0.99994409 -0.58715319 -0.99295498 -0.99996514
"6712" 29 6 -0.99360318 -0.99996196 -0.56927234 -0.99511086 -0.99998153
"6713" 29 6 -0.99528277 -0.99997361 -0.58555267 -0.99813681 -0.99999453
"6714" 29 6 -0.99495804 -0.99994148 -0.62037374 -0.99432346 -0.99996462
"6715" 29 6 -0.99400766 -0.99990852 -0.55396435 -0.99263647 -0.9999377
"6716" 29 6 -0.99610344 -0.99992879 -0.55435821 -0.99530322 -0.99997065
"6717" 29 6 -0.99668569 -0.99993701 -0.51674227 -0.99831737 -0.99998848
"6718" 29 6 -0.99504706 -0.99993127 -0.51826518 -0.99636321 -0.99997873
"6719" 29 6 -0.99482438 -0.99994108 -0.46297498 -0.99421454 -0.99997073
"6720" 29 6 -0.99473213 -0.99995813 -0.47829839 -0.99434069 -0.99997055
"6721" 29 6 -0.99572931 -0.99996922 -0.70279324 -0.99694167 -0.99998106
"6722" 29 6 -0.99695089 -0.99996129 -0.62625366 -0.99764824 -0.99998466
"6723" 29 6 -0.99655544 -0.99994313 -0.5075792 -0.99739035 -0.99998532
"6724" 29 6 -0.99537602 -0.99994184 -0.61333425 -0.99728783 -0.99998678
"6725" 29 1 -0.1094403 -0.68487599 0.37525577 -0.32225265 -0.79201489
"6726" 29 1 -0.085551429 -0.67039275 0.44930048 -0.23086948 -0.75332088
"6727" 29 1 -0.043320977 -0.62022759 0.3404871 -0.26994517 -0.77668602
"6728" 29 1 -0.0053058797 -0.60119468 0.41006184 -0.31985654 -0.7932885
"6729" 29 1 -0.05577825 -0.67512486 0.45909109 -0.28704996 -0.77939925
"6730" 29 1 -0.10892187 -0.69907812 0.38256503 -0.28799648 -0.81495717
"6731" 29 1 -0.13304342 -0.68414989 0.29623031 -0.41446132 -0.84643589
"6732" 29 1 -0.14846577 -0.69420249 0.37254381 -0.39358438 -0.83047708
"6733" 29 1 -0.13413565 -0.6990602 0.4758719 -0.31038664 -0.80102066
"6734" 29 1 -0.10315699 -0.68730261 0.46548974 -0.31634007 -0.79582654
"6735" 29 1 -0.11698252 -0.67360306 0.35733138 -0.35964527 -0.81079228
"6736" 29 1 -0.14433531 -0.69408799 0.3095757 -0.34710733 -0.8322923
"6737" 29 1 -0.12179483 -0.6923043 0.42752352 -0.40876872 -0.8545811
"6738" 29 1 -0.095197142 -0.65634646 0.38406955 -0.37672691 -0.81990322
"6739" 29 1 -0.067774565 -0.64536678 0.52221042 -0.33117299 -0.77884269
"6740" 29 1 -0.069637238 -0.62688064 0.58902918 -0.36309994 -0.76488975
"6741" 29 1 -0.050565479 -0.5907674 0.40695218 -0.37978563 -0.78894861
"6742" 29 1 -0.029780437 -0.61414034 0.42752352 -0.3113692 -0.78929213
"6743" 29 1 -0.077442622 -0.66830143 0.48070216 -0.28095659 -0.77407955
"6744" 29 1 -0.15988061 -0.70303397 0.36373003 -0.28069021 -0.80122561
"6745" 29 1 -0.19092847 -0.72921416 0.31972276 -0.38514434 -0.83322998
"6746" 29 1 -0.15389839 -0.70054641 0.47188839 -0.40839509 -0.81511914
"6747" 29 1 -0.12343278 -0.69131829 0.63190112 -0.40423246 -0.81326993
"6748" 29 1 -0.13224751 -0.69522659 0.39445171 -0.3604208 -0.82183252
"6749" 29 1 -0.15006173 -0.69365317 0.23892697 -0.44646474 -0.85256396
"6750" 29 1 -0.15463837 -0.70807774 0.39843523 -0.47143535 -0.86987046
"6751" 29 3 0.087036359 -0.30663115 0.31301113 -0.24030196 -0.79142328
"6752" 29 3 0.062414435 -0.33507458 0.2852922 -0.18976923 -0.7710788
"6753" 29 3 0.029420241 -0.3866886 0.035205456 -0.2111869 -0.75691341
"6754" 29 3 0.03435661 -0.36871926 0.054061949 -0.23929859 -0.78080322
"6755" 29 3 0.023370457 -0.42148019 0.10441245 -0.16148508 -0.71337113
"6756" 29 3 -0.015886002 -0.48711792 0.066466738 -0.18267816 -0.71590475
"6757" 29 3 -0.11404037 -0.54219107 0.041264651 -0.41217974 -0.8353695
"6758" 29 3 -0.12748023 -0.54462076 0.10391197 -0.35459464 -0.8087485
"6759" 29 3 0.087624319 -0.36267212 0.21652952 -0.27296533 -0.80321889
"6760" 29 3 0.0995325 -0.31573271 0.3591965 -0.28235683 -0.78075486
"6761" 29 3 0.096324048 -0.36703719 0.24774075 -0.20803306 -0.71048876
"6762" 29 3 0.085085591 -0.35227541 0.085662685 -0.17285032 -0.71679942
"6763" 29 3 0.1483813 -0.24232683 0.12950656 -0.23193139 -0.73959445
"6764" 29 3 0.19025511 -0.193476 0.35279785 -0.19007781 -0.73675226
"6765" 29 3 0.080981893 -0.32699956 0.38370925 -0.31930133 -0.79408234
"6766" 29 3 -0.018204867 -0.46419848 0.16673198 -0.24984092 -0.75455224
"6767" 29 3 0.3187547 -0.015615533 0.30902761 -0.30349619 -0.79610032
"6768" 29 3 0.10959472 -0.26274376 0.2469003 -0.315393 -0.77553738
"6769" 29 3 0.077083418 -0.34683347 0.3613149 -0.28555963 -0.7863857
"6770" 29 3 0.20817932 -0.23265408 0.33650358 -0.28622768 -0.8001969
"6771" 29 3 0.10045482 -0.31372 0.19564276 -0.24081254 -0.79367036
"6772" 29 3 0.032971068 -0.4095492 0.16431685 -0.18319835 -0.7888254
"6773" 29 3 0.14234089 -0.28895352 0.3336019 -0.16438122 -0.74235455
"6774" 29 3 0.11312963 -0.2854641 0.3276898 -0.22808998 -0.78413693
"6775" 29 2 0.040768795 -0.63207541 0.26978897 -0.45372092 -0.87885349
"6776" 29 2 -0.075867267 -0.6271829 0.27799393 -0.44491675 -0.87682785
"6777" 29 2 -0.11525104 -0.65271282 0.26918015 -0.42206248 -0.84507918
"6778" 29 2 -0.046619722 -0.65030761 0.3853411 -0.38268001 -0.81086978
"6779" 29 2 -0.014548728 -0.63216645 0.3613149 -0.39046049 -0.81806263
"6780" 29 2 0.03983199 -0.59592607 0.31887602 -0.28044506 -0.75774287
"6781" 29 2 -0.0015706899 -0.67748852 0.33758542 -0.36428934 -0.78250415
"6782" 29 2 -0.096173359 -0.7186847 0.24448517 -0.48951878 -0.86408891
"6783" 29 2 -0.076794391 -0.64883316 0.21333237 -0.46893062 -0.85724994
"6784" 29 2 0.15458579 -0.54827908 0.20373222 -0.38521943 -0.86008021
"6785" 29 2 0.081531708 -0.51841208 0.40085036 -0.35241462 -0.84697938
"6786" 29 2 0.058901137 -0.54125788 0.44290183 -0.30800252 -0.76511572
"6787" 29 2 0.038073983 -0.55169908 0.3095757 -0.30673598 -0.70408077
"6788" 29 2 0.040036214 -0.55389603 0.23494345 -0.29525658 -0.71350208
"6789" 29 2 0.046839335 -0.59923939 0.30262896 -0.31511622 -0.75961998
"6790" 29 2 -0.013399254 -0.64521144 0.52136368 -0.19522966 -0.80380651
"6791" 29 2 -0.05217874 -0.63547669 0.47866876 -0.31792764 -0.78896926
"6792" 29 2 0.04299267 -0.49796126 0.32237299 -0.37635178 -0.81716402
"6793" 29 2 0.033413885 -0.48965107 0.45579811 -0.31056089 -0.81728715
"6794" 29 2 -0.012215133 -0.58443057 0.20131709 -0.47804642 -0.85959773
"6795" 29 2 -0.051487982 -0.6290472 0.22292817 -0.44177137 -0.83103442
"6796" 29 2 -0.064809247 -0.67097267 0.3095757 -0.43533291 -0.81279409
"6797" 29 2 -0.11104833 -0.67346827 0.25239933 -0.5443865 -0.89845637
"6798" 29 2 -0.12088851 -0.67080763 0.1917213 -0.53649147 -0.89411928
"6799" 29 2 -0.16985077 -0.66843803 0.07956626 -0.40483776 -0.80154412
"6800" 29 5 -0.96411025 -0.999972 -0.55501715 -0.95784662 -0.99919237
"6801" 29 5 -0.98964149 -0.99998805 -0.70181918 -0.98536555 -0.99986744
"6802" 29 5 -0.99798219 -0.99998758 -0.65340655 -0.99199418 -0.99992875
"6803" 29 5 -0.99466623 -0.99998572 -0.67293828 -0.98828843 -0.99988788
"6804" 29 5 -0.99118276 -0.99998615 -0.69562051 -0.98683812 -0.99982636
"6805" 29 5 -0.99413788 -0.99999205 -0.75186908 -0.98932024 -0.9998713
"6806" 29 5 -0.99512502 -0.99999485 -0.76858336 -0.98802954 -0.99985467
"6807" 29 5 -0.99153877 -0.99999098 -0.71489166 -0.98719116 -0.99986678
"6808" 29 5 -0.98964305 -0.99999002 -0.68386757 -0.99025348 -0.99991174
"6809" 29 5 -0.98765479 -0.99998627 -0.67607314 -0.98660023 -0.99978373
"6810" 29 5 -0.98622801 -0.99998706 -0.79122833 -0.98836468 -0.99984723
"6811" 29 5 -0.98949675 -0.99998976 -0.71013556 -0.99136281 -0.99992508
"6812" 29 5 -0.99166024 -0.99998715 -0.62789491 -0.99275864 -0.99993239
"6813" 29 5 -0.99235027 -0.99998797 -0.70181918 -0.99313738 -0.99993299
"6814" 29 5 -0.99414705 -0.9999888 -0.73629771 -0.99398555 -0.9999541
"6815" 29 5 -0.93186039 -0.99912844 -0.040837173 -0.94289083 -0.99783877
"6816" 29 5 -0.97131324 -0.9999553 -0.81140607 -0.97380777 -0.99957389
"6817" 29 5 -0.97189428 -0.99995912 -0.60040532 -0.93257253 -0.99700238
"6818" 29 5 -0.97262501 -0.99996285 -0.59871996 -0.93294967 -0.99702032
"6819" 29 5 -0.98909115 -0.99998536 -0.67830244 -0.98278846 -0.99982553
"6820" 29 5 -0.99122649 -0.99997559 -0.68963852 -0.97574964 -0.99963765
"6821" 29 5 -0.97945866 -0.99997422 -0.69797779 -0.96505594 -0.99923173
"6822" 29 5 -0.97139611 -0.99997206 -0.58796689 -0.97227171 -0.99933455
"6823" 29 5 -0.97371922 -0.99997941 -0.61933335 -0.98068331 -0.99971982
"6824" 29 5 -0.98130181 -0.99998603 -0.75186908 -0.9781279 -0.99978743
"6825" 29 5 -0.99162291 -0.99998156 -0.73629771 -0.98596483 -0.99986271
"6826" 29 5 -0.99487191 -0.99998518 -0.77740301 -0.98820356 -0.99989652
"6827" 29 5 -0.99648825 -0.99999262 -0.77740301 -0.99552797 -0.99997717
"6828" 29 5 -0.9984385 -0.99999725 -0.76007696 -0.99472421 -0.99997728
"6829" 29 5 -0.99722517 -0.99999919 -0.76858336 -0.99521818 -0.9999759
"6830" 29 5 -0.99151623 -0.99999173 -0.72891185 -0.99763893 -0.99998804
"6831" 29 5 -0.99247418 -0.99999366 -0.78655253 -0.9946368 -0.99994839
"6832" 29 5 -0.99068366 -0.99999765 -0.77740301 -0.99371539 -0.99995635
"6833" 29 5 -0.98910006 -0.99999633 -0.76007696 -0.9914988 -0.99991227
"6834" 29 4 -0.88864012 -0.9999342 -0.43722512 -0.96222922 -0.99936596
"6835" 29 4 -0.95685214 -0.99996616 -0.55501715 -0.97674444 -0.99947881
"6836" 29 4 -0.9921848 -0.99999029 -0.77740301 -0.97970943 -0.99964063
"6837" 29 4 -0.99733234 -0.99998525 -0.6965457 -0.98752387 -0.9998655
"6838" 29 4 -0.9967094 -0.99998063 -0.76247607 -0.99533088 -0.99992603
"6839" 29 4 -0.9956372 -0.99998737 -0.86187516 -0.99141067 -0.99991397
"6840" 29 4 -0.98787361 -0.99997943 -0.6443871 -0.97985974 -0.99967272
"6841" 29 4 -0.98630484 -0.99997208 -0.63323942 -0.98184325 -0.99970131
"6842" 29 4 -0.99055055 -0.99997719 -0.81618392 -0.98564094 -0.99986573
"6843" 29 4 -0.9918844 -0.9999827 -0.69570475 -0.98699817 -0.99984189
"6844" 29 4 -0.99464798 -0.99998374 -0.67587898 -0.99390719 -0.99995929
"6845" 29 4 -0.99630025 -0.99998737 -0.74394659 -0.9953531 -0.99994284
"6846" 29 4 -0.99724483 -0.99998578 -0.6580085 -0.99479055 -0.99993496
"6847" 29 4 -0.99579901 -0.99998023 -0.70824068 -0.99356878 -0.99992197
"6848" 29 4 -0.99468663 -0.99998106 -0.68311724 -0.99437944 -0.99994896
"6849" 29 4 -0.99435308 -0.99998459 -0.60037255 -0.99367014 -0.9999622
"6850" 29 4 -0.87738723 -0.99668295 -0.45400318 -0.82586513 -0.98102567
"6851" 29 4 -0.95881693 -0.99941674 -0.32292454 -0.83475421 -0.98242665
"6852" 29 4 -0.98824479 -0.99990817 -0.34844809 -0.90142187 -0.99416201
"6853" 29 4 -0.99341748 -0.99996258 -0.61712938 -0.96020705 -0.99881619
"6854" 29 4 -0.9922326 -0.99997201 -0.61001117 -0.98711891 -0.99974895
"6855" 29 4 -0.9852889 -0.9999687 -0.53535807 -0.98910581 -0.99974808
"6856" 29 4 -0.98389204 -0.99994449 -0.53083802 -0.99063569 -0.99981549
"6857" 29 4 -0.98826408 -0.99994916 -0.56096835 -0.98754349 -0.99977958
"6858" 29 4 -0.98807637 -0.99996543 -0.54744428 -0.98804502 -0.99975936
"6859" 29 4 -0.99008089 -0.9999801 -0.71489166 -0.99026538 -0.99984806
"6860" 29 4 -0.99120554 -0.99997159 -0.63016677 -0.9907732 -0.99985436
"6861" 29 4 -0.99064031 -0.9999656 -0.61988821 -0.99184119 -0.99988504
"6862" 29 4 -0.99099386 -0.99996771 -0.65750663 -0.99125119 -0.99988873
"6863" 29 4 -0.98924011 -0.99995868 -0.564177 -0.99230198 -0.99985708
"6864" 29 4 -0.98809163 -0.99995909 -0.60263663 -0.99042003 -0.99984338
"6865" 29 4 -0.99068345 -0.99997076 -0.669726 -0.98949238 -0.99986382
"6866" 29 6 -0.83184371 -0.9797528 0.43199169 -0.82535639 -0.98032855
"6867" 29 6 -0.96525365 -0.99944295 -0.65253891 -0.86790646 -0.98957126
"6868" 29 6 -0.99248837 -0.99984931 -0.39165544 -0.93039259 -0.99686839
"6869" 29 6 -0.99542263 -0.99992563 -0.35824003 -0.97772013 -0.99954659
"6870" 29 6 -0.99689586 -0.99995291 -0.62333972 -0.99424336 -0.99996674
"6871" 29 6 -0.996306 -0.99996092 -0.63046912 -0.99296568 -0.99995283
"6872" 29 6 -0.99644253 -0.99997175 -0.64306958 -0.99237086 -0.99992917
"6873" 29 6 -0.99670243 -0.99996171 -0.62960718 -0.99272961 -0.99995806
"6874" 29 6 -0.99799774 -0.99995756 -0.52990858 -0.99390732 -0.99996522
"6875" 29 6 -0.99905501 -0.99997004 -0.62181662 -0.99598396 -0.99997911
"6876" 29 6 -0.99636692 -0.99995194 -0.59599525 -0.99668445 -0.99997969
"6877" 29 6 -0.99529613 -0.99994601 -0.53893155 -0.99494263 -0.99996763
"6878" 29 6 -0.996938 -0.99995592 -0.54744428 -0.99514616 -0.9999714
"6879" 29 6 -0.9975427 -0.99995248 -0.5387699 -0.99571363 -0.99997324
"6880" 29 6 -0.99723926 -0.99993628 -0.50383447 -0.99492897 -0.99996325
"6881" 29 6 -0.84924715 -0.97979527 0.63289571 -0.84300928 -0.98674045
"6882" 29 6 -0.97598656 -0.99937185 -0.48059775 -0.91233996 -0.99495525
"6883" 29 6 -0.98648602 -0.99971543 -0.37824392 -0.96188564 -0.99885593
"6884" 29 6 -0.99425174 -0.99991534 -0.3635981 -0.9900122 -0.9999035
"6885" 29 6 -0.99707807 -0.99995419 -0.52106527 -0.99440397 -0.99997331
"6886" 29 6 -0.99692101 -0.99996183 -0.55558428 -0.99414173 -0.99995614
"6887" 29 6 -0.99654997 -0.99997353 -0.65638313 -0.99496699 -0.99995866
"6888" 29 6 -0.9955187 -0.9999714 -0.56349867 -0.99564267 -0.99998016
"6889" 29 6 -0.997141 -0.99997714 -0.65890146 -0.9942916 -0.99997631
"6890" 29 6 -0.9980589 -0.9999709 -0.57725785 -0.99548504 -0.99998246
"6891" 29 6 -0.99687001 -0.9999634 -0.58165799 -0.99686467 -0.99998775
"6892" 29 6 -0.99686251 -0.99996977 -0.67587898 -0.99683717 -0.99998637
"6893" 29 6 -0.99721338 -0.99996651 -0.59668656 -0.99562746 -0.99997747
"6894" 29 6 -0.99740665 -0.99996272 -0.59247787 -0.99620845 -0.99997363
"6895" 29 1 -0.030675039 -0.63290435 0.40832757 -0.43396716 -0.86599782
"6896" 29 1 -0.014403985 -0.59797793 0.41870974 -0.35668727 -0.82717003
"6897" 29 1 -0.095760882 -0.65806667 0.34930088 -0.39976186 -0.8637129
"6898" 29 1 -0.13013867 -0.68612423 0.29279488 -0.43405641 -0.87308525
"6899" 29 1 -0.10798389 -0.67405034 0.39445171 -0.45130766 -0.87259311
"6900" 29 1 -0.085904011 -0.6466831 0.55160979 -0.4222918 -0.86261189
"6901" 29 1 -0.10405501 -0.66474679 0.57165248 -0.44766208 -0.86367312
"6902" 29 1 -0.12619067 -0.68054454 0.41207927 -0.52471855 -0.89600129
"6903" 29 1 -0.089118773 -0.66981422 0.34531736 -0.46944328 -0.88209965
"6904" 29 1 -0.061145882 -0.63967761 0.4107427 -0.3926411 -0.85848872
